GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSG00000133027	0	33.54074	0.3233189	1.068212	2.800338	0.2778517	17.11017	0.1566164	2.803651	0
ENSG00000150455	0	0.5468727	0	0.2823089	0.8887851	10.74278	0.198085	0.044425	0.8693408	0
ENSG00000149273	0.08035429	0.5271953	378.0383	0	0	0.08909567	0	0	0.0639145	0
ENSG00000077514	16.80235	0	10.08487	0.06934628	0.4172482	0	0	4.933424	0	4.12999
ENSG00000136628	2.219012	2.504936	2.486013	129.2285	0	8.109581	0	0	0.3534159	27.45266
ENSG00000158023	26.43135	0	0	0	0	0.1809869	0.06957401	1.137987	22.82636	181.0442
ENSG00000130816	10.21639	0	0.6245494	0	5.591763	0	3.518517	0.7573334	1.587727	0
ENSG00000226742	4.444006	1.183197	0.221284	0.05233976	0.2740737	5.566016	0	0	0	0.1069677
ENSG00000143971	0	0	0	0	0	13.15482	0.3230963	0.7229133	0	0
ENSG00000137868	0.1503859	0.116033	1.415438	1.683634	0	4.22967	0	0	0	16.66122
ENSG00000146166	3.760465	0	0	0	14.27601	0.7375944	0	10.55401	0	0.07615523
ENSG00000124782	0.08120452	0	0	0.07605561	0	0.0736135	0	0	0	0.1834659
ENSG00000164199	134.9662	21.39099	0	0	0	0	0	0.1097025	0	0
ENSG00000154096	68.07094	3.416991	53.015	8.468401	0.7621383	0.2403363	1.682381	0	0	0.1274697
ENSG00000205220	7.518653	0.1879958	0.6977279	0	0	9.54441	3.598622	3.244724	0	0
ENSG00000174446	0	0	0	18.39953	0	12.84366	0.224582	0	0	0
ENSG00000147955	0.1323492	0	0	41.90183	1.97761	0	0.3550988	1.31915	1.55893	0.06716672
ENSG00000154059	0.5333217	0.9782242	0	2.572413	120.1168	4.561453	4.395436	0.06179293	0	0
ENSG00000122483	0.2113055	0.7037678	11.50972	70.93721	9.47637	13.4967	0	0.4156509	0.3458905	0.7935497
ENSG00000183644	0	0	0.1748366	32.39749	0.4584178	0.1139135	4.200834	0	1.252561	0
ENSG00000151287	13.68273	0	25.85704	0	0	0.07371335	40.75471	0.5144326	0	0.1857908
ENSG00000171951	15.4211	0	7.814311	0.1480569	0.8119786	54.36804	0	0	0	0
ENSG00000163634	1.305694	0	17.59207	0	0.4694604	82.43736	0	0	2.309487	4.587379
ENSG00000068308	0	21.70887	0.1743588	4.051715	0	0	0.5165736	138.1241	5.929994	0.7343516
ENSG00000083635	0.1062826	0	0	3.406105	0.6276132	5.949035	0	13.62258	0	0
ENSG00000188729	0	0.05855505	4.169698	0	0	0	17.95764	0.1751334	0	51.42746
ENSG00000164338	0	1.781224	21.11832	1.72529	3.619133	0	100.5054	3.446454	25.47231	0
ENSG00000146842	0	0	0	12.15521	49.60826	18.34966	0	2.303404	0	39.1879
ENSG00000159658	0	36.26583	0	5.361049	0	0	0	0.1718961	0	0.8679465
ENSG00000118960	0	0	0	0	6.407717	3.215546	0	29.01003	0	8.448626
ENSG00000135040	0	24.44407	0	0.4772236	0	0	4.760574	0	36.52238	0
ENSG00000100726	37.14909	2.715932	5.611974	9.464723	0.5728685	0	1.605608	10.97478	0	1.730236
ENSG00000119650	0.1878529	4.441089	0	0.1693728	9.421549	0	0	0	0.6979282	6.476204
ENSG00000182557	24.65667	0	0	0	0	9.113245	0.3318202	7.744025	6.340963	1.861803
ENSG00000140988	0	0.4836917	1.217057	2.570704	0.2910972	12.72496	0.1688065	0	0	0
ENSG00000166902	0.3683959	0	0	0	1.402921	0	5.733985	0	0	5.013603
ENSG00000090863	1.495535	0.375477	0	0	0	0.04741401	0	0	0	48.21662
ENSG00000140740	0.6594292	4.412065	0.09155769	1.666271	7.553632	139.5614	5.562615	0	5.00402	14.46449
ENSG00000100324	0	0	31.89152	0	0	0	0	0	36.71669	3.29893
ENSG00000164265	78.96118	0	0.05719957	0	0	0.2942461	0	0.1391398	0.1122418	9.58383
ENSG00000162639	0	0.4809452	0	0	0.9400901	1.915423	0	0.1921888	0.0922294	0
ENSG00000163939	0	0	0.8611183	0	10.75478	0	0	0	0	0.8746716
ENSG00000050130	18.70379	0	0	3.705858	0	0	0	9.146708	0	0
ENSG00000183395	0	0	0	0.8252038	18.99018	0	6.009806	5.293337	0	0
ENSG00000126581	0	0.2106545	0	0.2840194	0	11.91323	1.28596	0	0	1.003926
ENSG00000169085	1.414004	0	0.1354549	1.497596	0.7483129	0	20.98745	24.70117	3.507525	0.9728255
ENSG00000173467	0.2578048	0.1114253	0.09283288	0	0	17.14709	1.784176	2.140034	17.50528	0.07686159
ENSG00000155868	0.1470602	0	0	0	1.182472	3.267793	0.582186	0.04140615	0	10.95264
ENSG00000165185	0.3633478	0	0.2459216	0	53.65623	13.55684	0.04261395	0	14.06566	7.830093
ENSG00000196581	100.0519	0	4.442927	30.82203	0.8164826	0	0	2.75762	0	2.717076
ENSG00000007255	0	12.84946	0	0	3.180007	164.1122	1.465481	85.08328	0	0
ENSG00000091732	0.08632242	19.58766	0	0	0	15.23937	0.05157738	0.05495825	1.386303	0
ENSG00000120937	28.33068	0	0.3544249	0.08177535	2.461761	53.9164	0.2890167	0	0.09919541	206.2965
ENSG00000066697	0.09333183	5.940137	0	0	0	0.1879167	15.60664	3.328774	0	186.2529
ENSG00000163918	0	0	0	0.5768953	0	23.4903	0	0	0	0
ENSG00000154978	0	0	35.04243	0.04695774	1.916727	0	0	22.96785	0	0.5705664
ENSG00000138942	0	7.598172	0	0.9838214	0.09257777	67.81379	0	1.091953	1.568455	0
ENSG00000206530	0	0.3093642	0	14.38324	0.5269598	0	0	0	1.73807	7.6438
ENSG00000112425	0.1650647	0	0	23.2393	1.283102	0.197638	0.04347207	0	0	14.57649
ENSG00000099834	0.1095396	0	0	0	0.06494265	0	0.2606385	0	0	1.837089
ENSG00000168014	0	1.306773	0.5493341	0.775618	2.589658	0	0	82.031	0	0
ENSG00000203667	9.020761	0.08447241	0.1283491	0.1388795	0	0	0	22.91165	17.70391	0.1548865
ENSG00000100294	0.2256276	25.53426	0	18.61145	0.4467035	19.50794	33.59307	47.12796	0	0.5591193
ENSG00000054179	0.469053	77.65233	0.1256544	0	0	0	4.815334	0	0	7.018439
ENSG00000173641	0	31.56478	8.767475	0	0.1678636	6.354744	0	5.393419	1.234267	380.4541
ENSG00000104081	0	32.02156	0	0.1337507	0.03795746	2.65932	0	0	0	0
ENSG00000105726	0	39.00599	4.177929	2.295523	0	20.62876	0	3.759001	0.5739234	0
ENSG00000131634	0	0.274292	174.7043	0	0	1.052623	0	0.0624329	8.779772	8.635577
ENSG00000118873	0.03791236	0.1455074	4.853451	4.413329	0.5554544	4.179281	0	0.06513597	0	0
ENSG00000187824	0	5.162651	9.17112	0	0	17.57854	0	0	4.092091	0.6473721
ENSG00000222018	0	1.590544	0	0	0	8.275636	0.8686798	9.448601	5.023874	0
ENSG00000186468	0.07330335	0	4.505422	0	0	0	0.2148371	0	0	0
ENSG00000116761	0.04951167	21.1675	6.019263	0.2644236	0	0	0	8.811633	0	0
ENSG00000150593	0	0.5939641	0	0.136353	0.8317344	18.89574	0	19.895	0	0.1276591
ENSG00000153207	7.30393	0.07519101	9.11971	3.066687	1.78071	0	0.1681209	10.9029	0	7.698384
ENSG00000188981	0.2683156	8.64666	0	4.53871	5.249158	0	0	0	0	0.3169721
ENSG00000101138	0	45.00703	0	13.81983	0	0.2356171	0	2.389262	0	0
ENSG00000163071	4.925294	0	0	0	0	0	9.118134	0.09652857	0	0
ENSG00000151779	9.190662	0	8.776886	0	0	0	0	5.890682	0	0
ENSG00000155229	0	78.02576	0	46.2304	0.6775283	0	18.72678	6.362065	8.218486	0
ENSG00000152128	0	2.7384	2.008469	0	0	0	0	0	0	0.3057736
ENSG00000198920	0	10.66474	6.342864	3.581677	3.15082	0	0.2666849	0.05559431	22.46107	0
ENSG00000110429	12.18131	0.0885273	0	1.535638	0.7637703	48.0956	0	0	1.839553	9.303716
ENSG00000171467	0.7578082	345.8018	12.34705	0.05070317	1.697335	0	0.780369	0	0	0
ENSG00000173163	0	0	0	59.98741	0.07995339	11.51805	0.1109742	0	0	0
ENSG00000107281	0	0	0	0.2863473	0	0.2336083	0.6086065	40.83514	1.226985	2.351604
ENSG00000137207	0.1409574	5.435014	8.827102	0	0	26.45076	0	0	0.5001553	0.7081263
ENSG00000208035	0.1286665	0	0	4.533669	0.5364018	0.429167	0	0	0.4696116	0.1607306
ENSG00000099812	10.97692	0	38.3009	0.1009234	0	24.13043	0	0.2297341	0.1582441	0
ENSG00000176225	0	1.050118	6.377953	0	9.198901	0	0.2552261	0	1.2345	36.48451
ENSG00000116586	6.566453	31.04925	49.94923	0	1.872655	0	4.010415	2.077384	72.68523	2.120156
ENSG00000145050	0.1204733	2.592616	1.86604	0.2690728	10.89378	0.09384323	0	0.4058867	4.366166	0
ENSG00000145375	15.83154	0	0	0	0.4687522	5.002625	2.300854	0.5468727	23.66064	0.06783742
ENSG00000128585	0	1.124184	1.283102	0	11.39866	0.06026569	0	0.9650061	17.27501	1.793515
ENSG00000188725	5.017339	0	0	0	0.26199	0	0	1.651101	0	0.06585732
ENSG00000103150	0.03139851	3.239187	2.239264	0.1511091	2.010991	4.191703	0	7.524964	0	5.59471
ENSG00000135972	0	1.951079	0.08059091	0.01711787	0	1.688149	5.772711	2.673028	0	0.8328755
ENSG00000183067	1.04993	0	0.1049358	0.1083143	2.397815	6.227237	0	0.1942575	0	0
ENSG00000178104	0	0.1990025	1.066454	1.531758	0	2.059659	0	0	47.39683	0
ENSG00000137100	0	0	0.1063652	1.792746	2.141661	0	1.713454	0.06614917	0.8322047	31.20262
ENSG00000126226	0	0	1.911072	0	4.079385	0	7.076037	20.06392	6.738321	4.462232
ENSG00000148735	0	0	0.05118218	0	0.009061742	0	0	0	8.882589	0.01453429
ENSG00000103356	0	0.8646842	0.01896707	0	0	0	0	0	0	37.36167
ENSG00000138617	1.757942	0	0.1463839	0	0	0.01237012	0.008583039	49.72121	0	0.008330268
ENSG00000143196	12.20243	0.0241507	20.74365	32.21434	0.02772427	1.266682	0	1.029295	0	0
ENSG00000135069	0	0	10.07432	9.998898	53.08231	0	0.09932089	0.3296842	0	0
ENSG00000071127	0	0	0	0	6.288172	3.758305	0.1073955	22.52668	0.06922255	0
ENSG00000080986	0.05446563	20.38436	67.27663	0.4636644	0.3029914	13.06818	0.01152586	0.7887948	0	2.63111
ENSG00000169914	0.8373634	0	0	2.578261	0	0.406682	0	1.251808	0.01291612	8.906923
ENSG00000006625	0.01980127	0.1566164	0	78.02576	0.009363253	19.21123	3.803696	2.122851	0.06684507	0.1208362
ENSG00000099624	0.615601	0	0.1266378	4.042624	0.01220435	0.5399859	0.01269514	0	0.01773308	6.934822
ENSG00000243364	0	0	0.06068302	0	3.307494	0	0	0	0	0
ENSG00000188690	0	0	2.339696	1.133372	0	0.3929401	12.65079	7.464086	0.05831965	0.2707292
ENSG00000127588	0	1.111978	0	3.082783	0	0.3767172	52.58186	0	24.4177	1.471242
ENSG00000184281	0	9.345547	7.695068	0.1120737	0.1112609	0.005360361	34.4195	0	14.01828	0
ENSG00000205081	0	2.120156	0	51.09334	0	0.1442875	126.0033	3.783988	0.1042865	0
ENSG00000240505	3.19751	0	6.847368	0.2963925	0.1253764	0	5.458303	0	0.3193456	18.66485
ENSG00000189367	0	0.01076864	0	0.163252	0	0	0.06072471	5.792546	0.009165293	0
ENSG00000103642	0	0.06993043	0.2756155	9.657177	0.5739234	0	0.4827305	0.04366963	1.155182	43.24682
ENSG00000141030	0	9.073326	0	0	0	0	0.119215	0.01164747	0	0
ENSG00000169230	11.00644	0	16.88807	0	80.67254	0	0	43.99962	0	1.399177
ENSG00000138326	0	0.05173824	0.2904512	0.1119005	0	0.1739767	0	11.78309	0.1454013	0.1402345
ENSG00000188761	0.274269	6.857506	0	0.03764855	9.190662	0	0.2768724	16.30984	0	0
ENSG00000148331	0.02093045	0	0.03550467	0	0	0.9189561	0.2078232	16.83374	0	0
ENSG00000103995	0.05807269	0.3594371	0.08856922	0	0.212213	0.8019467	0	2.401085	1.79495	0
ENSG00000028203	2.847801	1.34506	0	1.258688	0	0	0.6029607	0.02207129	0	1.119099
ENSG00000113851	7.965196	0	0.06005531	2.399297	2.966809	0.6362325	0	67.67203	38.77742	0
ENSG00000011376	0	0.155603	0.2418303	0	8.544572	0	0.009624871	0.8013349	11.68634	0
ENSG00000083093	0.1405187	0	0	0	13.2931	0.03444106	4.649047	0	22.58275	3.360136
ENSG00000151365	0.3794266	0	4.065958	3.321034	0	0.1424847	0.1492736	0.3219638	0	0
ENSG00000095970	1.911842	0	0.02311114	8.62513	0	0.1797026	19.09465	3.444932	0	0
ENSG00000141577	5.07886	0	4.342266	0.1286008	0.009476499	0	15.20195	0	0	0
ENSG00000075131	0.1332462	0	0.2837943	0	2.049015	82.82608	0	12.44238	5.018618	2.345396
ENSG00000059145	0.06366038	0.132409	0	50.30351	0.006412656	0	0	0.6950729	0	3.606397
ENSG00000105479	0	0	0.5700397	13.09616	0	151.1547	0.6821159	14.61142	4.648554	0.3079439
ENSG00000175224	2.327159	0.02829197	0.02166905	0.007885491	2.445514	32.9536	0	1.363101	5.737337	0.1158718
ENSG00000099917	0.04335059	7.183288	0	7.185739	0.9680555	1.695043	0	0.03156515	0.07135019	0.4654474
ENSG00000188643	1.701329	5.631444	0	1.060402	3.766268	11.01537	0.0268328	9.852063	0.03305419	0
ENSG00000086200	0.04114817	0	14.16481	0.9186855	0	0.2535143	0	14.01064	0	2.034593
ENSG00000113141	0	0	0.6499323	1.661505	0	0.01508926	0	0	15.34805	0
ENSG00000116898	0	36.68089	8.167376	34.00957	0	1.282341	0	98.40811	1.54703	0.7531818
ENSG00000145425	0.1480569	0.6456474	0.862216	3.420392	0	7.920813	1.005346	0	0	0
ENSG00000171863	0	4.578964	0	2.386654	17.90237	0	0	0	1.384084	0
ENSG00000134987	0.8768106	0.01239329	0.08987471	0.8511951	0	0.4327101	1.825541	2.322612	0.07274924	0
ENSG00000141564	0.3064296	19.71255	7.135145	0	0.03033369	0	0	0	0	0
ENSG00000035115	3.063573	1.734482	19.81419	2.431024	0	0.6296547	0.01650735	0	0	0
ENSG00000173988	0	0	0	8.711139	0	0	0.3438368	0	0	0
ENSG00000133195	0.2120783	0	0.2099767	0	2.841551	0	4.221227	0	1.511628	0
ENSG00000118855	14.64274	0.007817442	5.053244	0.03014398	0	0.2047365	0	9.910494	0	0.7729666
ENSG00000116747	8.644207	0	0	5.242542	0	0.02001368	2.846037	8.598904	15.29616	2.030042
ENSG00000134825	0.01148207	0	0.6322708	0.08154902	173.6441	1.31357	0	2.365881	9.241046	2.036953
ENSG00000066422	0	0	2.83334	0.07521304	0.01701978	0.2141918	0	0.09432754	0	63.6873
ENSG00000133641	4.9185	0	6.100508	22.43118	10.17867	0	0.3795388	0.02471901	6.611066	0.2905382
ENSG00000199127	13.23126	0	0.2934504	3.932144	0.2217499	3.438189	0	1.112273	0.06934628	0
ENSG00000175018	0.005615126	0.1018912	0	0	0	19.84604	0.01442629	0	0	0.006887056
ENSG00000069998	0	0	6.017886	1.199211	6.329232	0	0.2740129	0.04332972	0	2.700578
ENSG00000182362	5.912477	1.868909	0	0.01511933	0.3819186	0.02234611	0.02068289	1.834801	0	3.135631
ENSG00000122140	0.4249111	0.006583566	6.882144	15.95601	0.06068302	0	0.01234578	0	0.5408201	2.263379
ENSG00000116213	0	0.7021079	5.421013	0.4522599	0	9.96589	5.781767	2.047577	0	0.5718536
ENSG00000151575	0.08978909	1.457976	0	0	45.68936	0	0	0.005379216	0	0.8808478
ENSG00000119684	6.920909	0	0.03593769	0	13.47492	0.1840439	0.1328499	0.006335266	7.138606	0
ENSG00000131148	0.3025323	0.072535	0	0	0	0.7339733	0.05801095	0	2.382383	0
ENSG00000120008	3.057023	0	0.01943852	0.02975177	28.46636	1.245403	0.1251072	0.1434273	0.212213	0
ENSG00000163818	0.01604314	81.18863	0.5820428	0	13.56937	5.69167	0.9708644	0	0.9086824	0
ENSG00000144554	0	0.09365748	0.09264855	2.918208	0.1874861	0.04563721	0.272964	1.294541	0	1.862777
ENSG00000197265	0.01297966	0.4830033	0	512.4576	0.1520591	0	0	0.008774356	0	0
ENSG00000169189	0	0.02360061	1.839218	0	46.75888	0	0	0.006004141	14.75644	0.2039346
ENSG00000213626	23.86338	0	3.956493	0.9126889	0.5206565	1.18997	0.2401177	0	0	0.3336119
ENSG00000204128	3.825379	0	0	28.40942	0.1069677	4.019247	1.94193	0.776753	3.246161	0.007723025
ENSG00000125630	10.59938	1.945809	1.826544	17.52537	4.451331	1.079031	7.53647	6.322519	5.519793	10.43257
ENSG00000133935	0	0.02979889	0.1390221	0.3331837	0.03355897	0	2.996253	0	0.007596842	23.73576
ENSG00000143742	0	0.182464	0	0.3954614	0.368523	17.6756	1.568455	1.10034	0.1325417	0
ENSG00000166619	0.3512832	16.67345	0	0	2.99874	30.9752	0.1452519	13.76464	0.1192778	7.77799
ENSG00000158435	0	14.44954	0	1.367471	0	0.5848919	0	0	0.3027907	55.6612
ENSG00000136925	0	0.0267783	0	0	0	0	0	0	1.682381	46.03851
ENSG00000106780	4.366166	6.444157	4.498444	0.007464909	0	0.006890931	0.3755522	0	0.2183445	0
ENSG00000154274	0.1294163	0	1.43511	0.019284	0.01883502	0	0	10.33413	0	2.714384
ENSG00000183196	0	0.07108395	0	1.617896	0.4650707	12.90305	2.067952	0	0.01082319	0
ENSG00000202400	0.0102911	15.06425	0	16.03973	0	0.2211317	9.876951	0.01808725	0	0
ENSG00000159267	0	0.02937956	0	0.5387819	22.37355	0	2.721822	0	0	0
ENSG00000124333	0.1866906	0	0	1.390117	0.005949384	7.572311	0	0	3.852853	0.01382963
ENSG00000152464	0.1130273	0.1297513	0	0	0.5887038	0.1277622	0	1.486204	0.01156238	8.821504
ENSG00000167965	10.62071	0	0	0	0	3.209058	10.90431	0.06795506	0	4.057437
ENSG00000154642	1.329733	0	7.361383	0	3.925666	2.485635	0	0.1479294	0	0
ENSG00000164597	0.05139114	0.0341241	0.01043225	103.324	11.52889	0	13.16623	547.5817	0.3677094	9.106366
ENSG00000100296	0.005327525	0	8.436763	1.784176	588.4327	0.01004882	0	0.007810072	10.1531	0
ENSG00000100147	0.1180604	0.06839619	1.451767	2.51532	0.01033154	0	0.0110364	0	0.006216636	0
ENSG00000122965	3.440357	0.01321486	31.58199	0	0	0	0.04639714	0	0	3.258347
ENSG00000167900	0	108.2009	15.39713	0	0	0	0	0	0	28.95427
ENSG00000136122	1.796704	0.05650808	0.1585441	0	0.5238857	1.147698	0	0	0.1000002	0.4408044
ENSG00000167513	0.2971866	0.06971666	1.225471	0	1.739274	0.01398652	0	1.488343	1.762527	0
ENSG00000189056	0.09658305	206.8069	0.3454692	0.5371464	2.699655	0.1097487	0.627976	0	0	0
ENSG00000173409	0.377341	0.3798695	152.328	1.301149	7.422576	1.248415	0.193122	14.06566	0.1101441	0.009766979
ENSG00000157796	22.81055	0.01269973	0	1.169555	0	5.149431	0	3.028969	0	74.22793
ENSG00000125124	0	0.5268029	7.428912	5.473251	5.265561	1.250926	0	17.09099	0	0
ENSG00000162543	36.66059	42.01793	0	0.7859109	0.01092982	95.29306	0	0.1052129	0.5661003	0.01681787
ENSG00000197345	4.262027	0.01079814	1.061548	4.696167	35.92782	3.074734	3.22223	3.603358	0	14.70097
ENSG00000104213	0.008004184	17.58278	0	0	3.328574	0.009963548	5.237355	0.05476822	3.906383	27.52254
ENSG00000166780	3.862816	0.8513734	129.773	0.03467014	0	0.1973923	20.28134	18.59597	0.08257451	0.4765837
ENSG00000137473	0	4.274711	7.430246	17.44782	0.4808038	2.231917	13.9903	4.306642	0	0
ENSG00000188958	12.61063	0	1.918457	0	0.06277332	3.511483	1.996276	0	0.2912834	0
ENSG00000173093	0.2290351	0.2302155	3.737302	0	1.072174	0.6033833	3.247542	0	0.6952502	4.919234
ENSG00000149231	2.771768	4.93036	1.134355	21.0447	0.4456085	96.49619	0.4161455	5.744495	0	0
ENSG00000164283	0.07830007	1.137094	12.99305	0.2066309	0	0.01322901	4.625979	0	17.59207	0
ENSG00000136631	3.377542	0	78.77275	0.2199788	0.01492845	8.230248	0	0	6.374186	0
ENSG00000114491	55.24139	0.4876315	0.4692772	0	0.8333631	0	0	0	0	27.39476
ENSG00000080822	0	3.465398	13.91965	4.998268	0.01933153	2.598384	0	0	11.149	44.33567
ENSG00000072756	0	0.07470602	0	0.3564285	0	0	52.85794	0	0	2.748828
ENSG00000158828	0.1943322	0.01659289	0.008028076	24.23159	0	0.05079087	11.73525	2.22622	0.03503759	0.6045011
ENSG00000169251	1.468859	3.244724	3.088104	0.2595615	26.13942	1.628452	0.9033397	0	0	0
ENSG00000116874	0	0	0.5276443	0.1480932	0	0.6775283	0	0.08823552	0	0.2428332
ENSG00000151948	29.55023	3.938246	0	0	3.390091	0	0.5730751	0.249413	2.997965	4.395436
ENSG00000129187	0	0	0.05517397	15.77161	2.123081	0	0	0	0.02070904	4.770955
ENSG00000121481	0.2340196	0	1.047147	0.5580198	0	0.1032507	1.378194	0.3881808	0.02630751	0.01433745
ENSG00000164978	0.6242297	0.668143	0	4.371067	36.18587	0	0	14.81278	0	39.00599
ENSG00000125901	0	3.29967	0.2667523	0.2906572	0.1214382	0	0	12.7959	0.1549677	0.3339647
ENSG00000089009	0	0.4270648	0	4.514012	19.51924	1.553284	0.0970776	1.581322	0	1.35182
ENSG00000188817	0	0	1.112916	0	0	0	1.061791	33.24997	7.78265	0
ENSG00000182858	0	0	0	0	0	0	0.8608697	0	1.091305	0.6132194
ENSG00000147571	0	0.8162954	0	63.37235	8.497909	5.339729	0	0	0	0
ENSG00000159884	0	1.131912	0	7.329632	0.09257777	0	5.90658	0	0.258971	2.535391
ENSG00000088035	0	1.370431	0	0	0	3.957286	0.008587519	0	0.03427022	0.01466105
ENSG00000119929	0	0.2591531	15.07279	0	0	0	0	5.713281	6.90292	0.0448096
ENSG00000168883	0.01663235	2.732235	4.501232	1.825232	6.707508	0.1623971	0.00835234	0.008214789	47.58371	38.12919
ENSG00000197081	0.1297034	1.197684	0.4706363	0.006287561	0	0	0	0	5.427659	0.2737369
ENSG00000167720	0	1.801035	0.8244069	0.4343733	0.5134128	0	0	0	0.2676382	2.486013
ENSG00000231824	0	0.1289574	0	0	0	26.75525	4.820175	3.116865	0.2906987	0.4339624
ENSG00000169174	0.2179007	0.08082862	0.01000034	22.12676	1.01234	0.0782431	0	48.49863	0.04014416	100.2303
ENSG00000108187	0.1026001	0	2.337912	0.2212295	0	0.006668131	0.008532748	0	0	0.3518533
ENSG00000117133	0	0	0	0.2960282	0	0.1979483	0.9093819	5.637174	2.02661	0
ENSG00000176160	0	0	22.21234	0	26.54027	0	62.57364	8.228425	22.98025	0.157166
ENSG00000127311	0.006603271	0.3991581	1.589788	0	3.260644	32.91195	0	11.08742	0.6540762	23.04982
ENSG00000188848	0	0	0	0.01165317	0.01916703	0.01234788	0	0.007762684	0.04280487	0.0444118
ENSG00000205090	14.59679	0.1993812	0	4.24195	0	26.8855	0	0	13.07903	0.2608209
ENSG00000095002	0.03250715	7.718326	0	3.014076	0	4.500462	5.41887	1.216104	2.754985	0.3541544
ENSG00000175920	0	0	0	7.765614	0	0	0.005963253	0.3709943	0	0
ENSG00000110442	0	0	0.1759335	0	1.05042	4.050367	0.3781194	0	0	0
ENSG00000019505	0.1920776	0	11.53462	0.2209716	0	0	0.176082	0.04850853	2.692159	1.152183
ENSG00000176732	1.99356	1.1675	40.57967	0	1.516519	0.03753541	0	1.688546	0	27.54225
ENSG00000156206	0	40.99764	33.12877	10.02728	0	0.4535511	0	1.475282	0.2578561	3.287211
ENSG00000154813	122.1456	0	7.214313	123.1317	0	0	0	0.005323095	0	3.938992
ENSG00000168303	0.09904838	118.0394	0	0	0	0.8320836	0.006096987	0	37.00969	0.1219387
ENSG00000105700	2.516594	4.371465	223.6323	0.5187629	0.008702362	0	0.01130754	6.408622	0	0.05368518
ENSG00000138092	1.120133	0	0	0	9.869748	20.51538	0.05657736	0	0.9660009	0.4587789
ENSG00000136197	0.1661308	0	1.804194	0.3160794	0	0.02821723	14.7517	0.06015271	0	0.5259721
ENSG00000117151	0.7902699	0.1519487	0	0.3536436	0.7022386	0	0	0	1.322134	9.820482
ENSG00000118564	0	0.03850391	17.13684	18.78741	0.006860317	28.44739	1.629212	2.597399	2.031522	0
ENSG00000163902	5.119853	0	0.01729032	0	0.1554061	0.1981413	0.2419169	1.209901	0.7386725	0.5357724
ENSG00000166855	0.6161588	0.4167558	0	7.120327	0	0.2630276	0	0	7.88956	0.02824192
ENSG00000105887	0.0313111	0.007283535	2.929002	6.785275	0	0.0150073	1.397701	0	9.503582	0.02718495
ENSG00000136874	8.736213	0	0.2443767	0.4966354	0	0	0.5321885	0	6.113566	0.00945841
ENSG00000143543	0	0	0	0.1285524	0.04757386	0.9047833	0.07574234	0.08151131	0.213745	11.25977
ENSG00000143493	0	0	0	0	0.1112311	2.049528	0	5.785411	1.319499	0
ENSG00000207700	3.266762	8.401573	0.01187088	0	0	1.597215	1.259925	1.701641	0	28.70403
ENSG00000059691	0	0	0	0	0	0.03497963	0.2903175	17.50528	5.345259	1.883022
ENSG00000182504	0	0	8.489076	0	0.03125977	9.519137	5.361919	0	0.8003461	0.7141836
ENSG00000171453	31.35831	0	0.09650356	0	0	2.365643	120.6164	3.22123	3.208717	11.94798
ENSG00000095261	2.309989	0	24.81388	0	0	146.7344	0.8222428	0	0	9.298099
ENSG00000141971	23.17624	0	0.1640261	0	0.6910917	15.12996	6.150112	0.609933	0	0.06646337
ENSG00000010165	0	0.03357557	7.979959	1.04893	6.999243	6.994884	0.0361926	0	0.7204918	13.06109
ENSG00000173809	3.809322	12.5816	0	0	45.97542	1.653655	0	0.7069555	0.01514446	0
ENSG00000070061	2.788669	0.8426168	0	340.6958	12.29774	13.03558	0.01031727	0.868181	0.1282815	0
ENSG00000113068	12.58381	0	2.191018	8.45452	2.005128	0.08764219	0	0.2827868	0.1080185	0
ENSG00000144840	0	0	0.1120331	2.924693	0.9252542	0.02963048	0.03049876	2.834421	0	0
ENSG00000198755	0	0.05656358	0.2556891	0.01730606	0.01040997	2.615344	0.01626225	0	0.5083563	0.02537084
ENSG00000115009	3.867574	0.009911423	0	0.7077719	2.324837	0.01092056	0.1700192	7.805022	0.1575418	0.7579161
ENSG00000164758	0	10.9249	0.007639825	3.124727	0.1155789	3.263543	0.01127485	20.29018	0	5.937954
ENSG00000149636	8.9709	0	0.06931614	0.03084623	26.67064	0	0	0	1.948174	23.07377
ENSG00000148848	20.7045	0	0.07023075	2.030182	2.933397	0	31.52244	0	0.6708132	0
ENSG00000130332	40.71157	6.751422	2.586228	9.954481	2.867463	0.006167302	0	0	18.76195	0
ENSG00000144406	112.8707	13.72242	0.05701701	85.00294	1.338596	0	0	0.01249275	0.9723805	0.007219778
ENSG00000070081	23.97793	3.611193	38.41271	0	11.66406	2.291285	1.184031	0.0194628	1.748329	0.005790065
ENSG00000178363	0	0.01390693	0	6.304707	0.5256885	0	0	0.2492227	3.262705	0
ENSG00000137055	0	0.3814499	171.1717	3.384499	0	0	0.204965	0.0370221	0	0
ENSG00000119865	8.9881	0	0.3589473	29.03464	0	0.01132692	0	0	0.4613147	0.03329564
ENSG00000109929	0	0.01224705	113.9225	0.6491729	0.010786	1.312838	0	0.4796949	1.557261	0.7392159
