GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSGALG00000005551	4.06883	0.00231282	0.7464567	0.00231282	6.62143	16.8734	2.740383	107.6247	6.598359	3.658887
ENSGALG00000004953	16.18429	0.00231282	14.52366	130.7097	0.9759947	0.00231282	1.260928	0.00231282	21.15224	0.00231282
ENSGALG00000001572	26.39947	10.59067	2.416695	5.262813	29.65158	0.06310033	0.00231282	4.972901	0.00231282	7.594109
ENSGALG00000011485	0.00231282	5.031696	47.90918	0.1121687	6.484573	6.670721	7.224507	0.1934942	2.624584	2.443635
ENSGALG00000011814	23.85919	6.859	1.712835	11.13512	0.00231282	23.68698	0.4467588	3.554168	0.5099443	15.49939
ENSGALG00000023453	8.748611	1.286564	6.902962	0.6780398	0.248987	15.51412	0.00231282	8.252699	24.34731	13.94585
ENSGALG00000004957	10.16216	0.00231282	19.9242	0.00231282	10.31035	0.03522585	7.65553	5.027382	0.00231282	2.817163
ENSGALG00000010154	0.0342356	4.535691	1.795928	130.4403	0.1216195	14.64913	14.85931	0.00231282	1.838979	4.85824
ENSGALG00000010738	2.47716	4.07692	3.038025	3.673598	10.97258	0.06709978	45.00397	0.00231282	0.00231282	46.74636
ENSGALG00000021357	0.00231282	2.516894	48.52793	25.1386	1.686117	32.2522	20.71334	4.137092	0.00231282	0.7565663
ENSGALG00000012025	1.893248	28.55901	11.93488	22.80269	0.00231282	0.07541602	2.277136	0.00231282	16.24461	9.028609
ENSGALG00000002853	0.00231282	3.919656	6.163445	1.18348	0.00231282	15.68968	5.65186	0.00231282	93.48405	0.599573
ENSGALG00000006073	35.83544	0.3250227	49.38498	3.028856	1.152278	39.61301	3.846848	3.617854	12.39284	10.45164
ENSGALG00000007044	0.2288456	0.00231282	1.144935	23.29125	0.5434753	0.07685736	55.09238	10.06168	5.525322	0.3005744
ENSGALG00000011237	13.06204	1.30263	5.305396	44.85335	0.00231282	1.75608	0.9428668	0.00231282	0.00231282	0.00231282
ENSGALG00000010928	26.53469	39.28016	0.9782967	2.54122	31.91202	17.50698	95.7069	6.105946	2.487909	15.78907
ENSGALG00000016548	12.46457	0.00231282	0.00231282	1.525595	2.661687	10.65089	1.521853	3.72926	11.9496	1.699587
ENSGALG00000023355	3.272484	27.78558	21.37278	199.0558	5.377928	2.55819	0.09496176	14.31669	0.00231282	4.696645
ENSGALG00000002057	0.00231282	0.00231282	15.92641	8.24105	0.00231282	0.00231282	0.00231282	1.456907	0.7940128	6.183066
ENSGALG00000009307	0.2219649	0.7537793	1601.859	73.4952	1.594108	218.7965	0.00231282	3.196619	0.00231282	0.00231282
ENSGALG00000003665	0.00231282	0.4119192	8.524748	46.1061	19.03232	2.657978	427.0145	145.5378	4.842917	0.113311
ENSGALG00000003512	1.185677	11.98918	0.00231282	61.19765	3.6357	57.84826	0.3836793	23.60608	11.1122	0.00231282
ENSGALG00000002114	1.37947	2.864732	8.134056	3.057529	3.234185	0.00231282	7.442257	18.36994	16.32382	0.00231282
ENSGALG00000009813	6.879005	0.4990045	18.9036	10.26143	4.605084	0.3040877	0.6115125	4.650868	0.4716166	71.26352
ENSGALG00000015052	0.00231282	26.34277	3.89651	0.00231282	0.00231282	14.3539	5.881065	4.531664	0.08347221	0.3135084
ENSGALG00000010950	0.00231282	4.665386	4.168328	0.3759123	4.30722	10.75668	10.07013	3.269027	0.1954497	3.770327
ENSGALG00000011844	4.844746	41.58808	22.0576	1.90292	0.1755933	13.11991	4.620745	1.03628	1.005116	0.5935442
ENSGALG00000010296	5.970609	6.225193	1.584054	0.00231282	0.3353239	0.2069798	0.00231282	0.00231282	23.81955	8.078452
ENSGALG00000013191	2.160056	7.274502	0.1163207	0.06194152	0.00231282	1.86987	0.00231282	17.86884	8.182946	0.4438555
ENSGALG00000012448	4.673924	10.046	0.1012922	0.00231282	4.315159	0.00231282	5.491321	0.00231282	32.26986	255.6816
ENSGALG00000016616	59.02049	669.453	0.8942864	0.00231282	0.401203	3.186112	5.751239	1.61589	0.6086821	17.33859
ENSGALG00000009973	4.055987	0.00231282	0.5384439	0.2134871	0.00231282	4.07547	1.131823	2.369577	0.07549921	0.7237704
ENSGALG00000011705	30.40009	15.25161	1171.216	0.09636539	82.81132	0.00231282	29.29487	6.509781	25.11332	1.468137
ENSGALG00000015689	0.00231282	0.4605421	6.356587	51.362	0.4625983	1.684151	32.72424	0.00231282	0.07534253	3.2609
ENSGALG00000003320	0.9883682	0.00231282	12.39834	34.53197	0.05118612	2.241978	1.66858	86.24136	0.00231282	0.04989767
ENSGALG00000000551	4.06059	3.203041	0.850285	5.072108	0.4234101	24.64353	0.00231282	19.52049	0.5589397	43.64735
ENSGALG00000002301	0.4519216	17.7933	0.00231282	12.11395	23.96684	13.46606	10.12356	2.67517	6.694808	25.33916
ENSGALG00000003795	1.405185	1.412347	8.423927	2.319777	0.5592144	10.91267	1.6652	0.5941017	0.00231282	1.296822
ENSGALG00000023378	29.2678	0.00231282	0.3346672	0.7681607	8.677385	0.00231282	19.87891	0.1707014	0.7526262	19.83412
ENSGALG00000005883	9.361233	0.08897197	21.81596	1.342768	0.5296267	16.9092	54.8427	7.398381	5.167929	0.07971541
ENSGALG00000016758	9.469792	10.22384	0.00231282	3.405973	0.00231282	0.1157819	3.040657	0.08848908	0.3670057	0.00231282
ENSGALG00000001156	3.664472	0.3252553	12.71705	0.03901121	16.39551	4.115224	0.1857516	3.791373	24.94189	0.1640007
ENSGALG00000017675	34.81075	13.57304	0.1283736	5.215793	0.00231282	0.9491858	13.1684	4.783058	11.83668	0.00231282
ENSGALG00000017084	2.25866	44.66985	0.4654391	25.55228	7.947579	87.67077	18.06225	0.00231282	16.99441	0.1251426
ENSGALG00000008753	16.96956	21.70923	27.43167	0.00231282	2.610513	0.00231282	0.00231282	4.839493	0.00231282	3.24761
ENSGALG00000007957	2.270936	7.792807	0.2784317	0.00231282	0.9958142	3.245918	12.58524	0.00231282	0.00231282	12.22337
ENSGALG00000006363	0.760786	0.00231282	0.00231282	3.399331	2.975794	9.800854	27.74002	7.907796	0.00231282	3.036597
ENSGALG00000010042	0.00231282	28.61123	7.536457	0.7972727	13.44007	0.3942101	0.00231282	0.00231282	0.00231282	31.78036
ENSGALG00000010761	0.00231282	0.3517744	6.05848	0.1204555	169.218	2.678493	4.067386	0.3379878	50.88849	0.03677417
ENSGALG00000009615	51.07022	12.51709	41.16146	31.12903	3.661168	8.923648	23.37758	3.488868	1.821685	0.4294553
ENSGALG00000005803	0.1500385	102.9779	5.554926	0.00231282	0.7283037	7.540373	11.97706	1.561169	6.054567	11.19884
ENSGALG00000005037	18.20914	5.242676	26.47389	0.1627996	0.00231282	13.38992	0.03802699	0.452312	0.03951377	0.1145679
ENSGALG00000010649	0.00231282	7.100818	2.580532	0.00231282	7.927654	15.02086	2.533417	0.03245821	4.431909	13.76523
ENSGALG00000008011	28.64793	34.0447	0.00231282	2.586098	0.1957567	0.08478234	0.00231282	24.66544	8.911952	9.632991
ENSGALG00000006051	0.00231282	6.883819	24.52096	0.00231282	149.3191	5.430204	0.1361399	0.00231282	22.90691	6.323438
ENSGALG00000006865	1.628671	7.945351	0.00231282	0.00231282	0.00231282	1.516311	0.00231282	12.88656	0.00231282	0.5839931
ENSGALG00000015513	0.00231282	0.4878495	13.22208	4.296359	15.60713	0.1944924	2.008444	7.008217	1.724836	0.03800737
ENSGALG00000010157	2.857167	1361.292	0.2369724	3.624973	11.85138	12.54349	0.7574265	0.9751553	3.432227	1.519421
ENSGALG00000005128	0.4502732	2.609912	285.0565	0.00231282	4.927499	4.448054	58.54567	14.46689	3.354811	2.988589
ENSGALG00000013726	3.322836	0.00231282	0.00231282	2.161774	5.856016	19.9489	4.386735	6.196443	0.00231282	25.56823
ENSGALG00000006137	9.941756	9.713319	1.625479	5.077185	0.5960644	25.2278	0.00231282	1.873396	15.64124	2.417967
ENSGALG00000006179	8.109295	0.2646947	1.648431	0.672741	1.589373	0.363014	4.688927	1.563361	2.033803	0.5525489
ENSGALG00000012468	19.30292	0.00231282	20.72316	3.078436	10.16578	0.2728003	0.00231282	0.397688	6.78135	24.83646
ENSGALG00000015685	0.5719772	44.19837	0.2280703	0.00231282	1.142891	14.16098	1.606277	0.2004768	4.432749	0.3891569
ENSGALG00000020523	4.546076	0.00231282	11.68837	0.3815628	0.00231282	7.021297	1.105338	18.84846	2.022675	0.00231282
ENSGALG00000002677	0.00231282	2.298196	8.189208	1.224193	40.70653	7.965848	2.749557	67.45203	10.90299	16.71336
ENSGALG00000001973	3.671711	1.759675	0.4442826	0.00231282	16.01063	1.130814	4.644629	0.5870556	0.3059132	3.443747
ENSGALG00000011914	2.449985	6.683655	64.7978	0.3050888	11.76296	2.688455	0.1335175	5.356431	0.00231282	11.95971
ENSGALG00000003671	2.297481	0.00231282	0.3269109	11.13005	4.033247	72.36857	67.72096	1.062399	11.09129	29.03767
ENSGALG00000020032	21.38138	0.1942327	5.192812	54.18169	5.99794	8.855925	0.00231282	1.179748	0.00231282	39.54473
ENSGALG00000011904	0.00231282	13.00107	2.16718	0.2746009	0.6332815	0.00231282	19.62145	0.139814	32.68153	0.0365786
ENSGALG00000007611	0.00231282	6.435876	0.00231282	0.00231282	0.00231282	0.00231282	4.014653	0.00231282	14.43927	0.00231282
ENSGALG00000014069	0.1207953	0.3454354	0.00231282	0.06145602	0.00231282	30.30169	2.902222	4.105901	5.329617	0.9194732
ENSGALG00000013168	8.302055	13.50297	9.593448	46.95998	22.94664	0.00231282	0.00231282	0.5008519	2.111606	0.00231282
ENSGALG00000009616	16.0334	9.14637	1.376388	6.938914	0.00231282	0.00231282	0.7658329	0.9431843	3.067108	1.785949
ENSGALG00000012003	2.22238	0.00231282	10.18152	0.1212894	0.1059276	3.315087	0.2983714	9.349399	35.10028	10.76392
ENSGALG00000010283	28.24473	0.00231282	0.5130659	0.7734171	0.00231282	0.1063835	0.4925201	2.013977	5.641094	7.484909
ENSGALG00000005315	0.00231282	99.55626	17.65672	0.3441908	2.056691	0.00231282	0.1997448	1.943203	0.00231282	6.103372
ENSGALG00000004153	2.308244	0.4155272	18.20363	7.04623	0.4309374	131.8443	0.00231282	0.00231282	0.9728273	0.00231282
ENSGALG00000011104	20.75194	3.424902	0.00231282	0.04514751	1.156187	4.970871	0.00231282	33.35395	7.331499	0.00231282
ENSGALG00000009229	5.371092	0.05343148	13.80553	3.007523	171.7713	6.743252	2.26698	2.561365	2.878007	6.839125
ENSGALG00000017524	3.841431	0.1268763	0.9273793	7.670202	14.67168	0.4751142	0.00231282	12.5783	7.955467	28.70633
ENSGALG00000016415	19.54362	3.127537	3.244075	0.0516049	0.00231282	0.2282171	88.97147	11.80823	40.47673	1.994969
ENSGALG00000008763	55.23443	0.00231282	15.59147	0.2610545	9.876433	0.00231282	6.875532	52.99589	0.0961209	2.78381
ENSGALG00000008460	11.78588	7.496074	7.130577	5.246474	0.8255692	174.2943	3.81853	0.3756799	12.00775	0.00231282
ENSGALG00000016775	18.97653	4.36812	0.04227922	0.00231282	4.560145	16.69001	0.00231282	0.00231282	3.529802	2.666911
ENSGALG00000005057	5.150315	0.2332833	9.101489	0.7488871	0.7907941	0.00231282	21.84659	2.305465	19.75536	59.58847
ENSGALG00000001830	0.00231282	0.00231282	2.912751	0.8436025	1.644044	0.00231282	0.00231282	22.56681	0.1940957	0.7913199
ENSGALG00000017097	2.724647	0.4285938	0.466221	16.27326	10.72152	6.273272	14.72991	1.533927	1.034217	17.83875
ENSGALG00000007973	1.518997	0.7495912	0.06568932	10.65449	4.026267	18.69443	17.95786	0.3982404	10.58264	0.00231282
ENSGALG00000011880	1.555565	3.755084	1.552313	1.312734	2.191464	5.114656	0.8471322	2.736257	1.22828	21.97496
ENSGALG00000010564	10.07251	0.00231282	16.74532	6.021317	0.04977143	259.7656	0.00231282	9.541866	0.1294117	0.06621197
ENSGALG00000005014	24.67574	22.8302	5.891001	0.0437308	3.417596	179.2644	0.00231282	8.582866	1.784574	0.00231282
ENSGALG00000011212	62.57487	5.154602	0.00231282	9.728989	29.66949	5.808254	11.86166	10.7351	2.093241	37.73602
ENSGALG00000020322	0.00231282	41.38591	2.547678	66.27708	11.01088	28.09235	526.6858	1.353121	13.01447	0.07342913
ENSGALG00000016875	0.06299985	15.4338	13.08618	0.00231282	15.37387	0.06817723	10.08656	4.877316	2.849426	4.919879
ENSGALG00000010699	0.03660211	2.398739	2.68156	404.3266	0.03069519	35.75246	21.85731	4.118708	19.76252	33.16655
ENSGALG00000008274	17.66935	5.850178	7.074356	0.00231282	0.5817873	7.620827	6.948699	6.030291	6.842596	4.832638
ENSGALG00000021444	7.09448	30.88709	4.963629	13.87315	12.3031	0.626142	0.00231282	2.514798	2.322226	7.810754
ENSGALG00000009318	2.800416	0.2147093	10.37625	0.3517744	3.842313	5.765281	5.42848	24.63745	4.646628	20.72997
ENSGALG00000020402	8.853212	0.5784917	3.217427	0.00231282	30.60334	4.275279	5.35786	90.9931	2.189785	0.00231282
ENSGALG00000003153	1.342459	7.884633	6.80322	0.00231282	1.880847	0.8617819	4.76961	55.03207	0.00231282	0.00231282
ENSGALG00000002013	10.00272	0.00231282	48.45075	4.459618	18.6574	7.267707	14.19262	77.54644	0.1367762	0.5667547
ENSGALG00000015386	7.501013	0.0376705	7.763139	0.0845963	18.75182	6.399851	0.3526306	0.9115188	4.303385	15.9978
ENSGALG00000003260	0.05273019	0.00231282	0.5486764	2.013022	0.00231282	0.00231282	12.65319	0.00231282	9.38527	0.1576792
ENSGALG00000003303	0.003726586	38.98233	3.645668	5.829833	2.390422	2.339585	0.003726586	19.15159	32.77808	2.327823
ENSGALG00000019921	0.3243964	0.5384439	0.5835195	7.335808	0.3294316	0.003726586	1.524988	332.9893	0.003726586	0.3082601
ENSGALG00000001177	0.003726586	2.340351	3.938503	0.1052316	68.07626	31.51175	49.05508	0.003726586	0.003726586	0.003726586
ENSGALG00000010630	19.12819	8.501529	0.3665341	0.1170125	5.843246	16.49578	0.1324533	2.507461	0.003726586	0.1671422
ENSGALG00000016387	0.003726586	1.517296	0.003726586	0.003726586	1.457627	69.45922	3.908922	5.371092	20.23644	0.003726586
ENSGALG00000020943	5.972178	4.062068	0.9473408	0.003726586	4.009294	0.1621329	1.221745	0.003726586	50.51091	10.95697
ENSGALG00000011376	16.54337	0.003726586	3.786117	23.96684	2.015236	3.302852	0.1709791	0.5704123	5.782127	61.65732
ENSGALG00000004340	0.1139429	0.003726586	18.21761	0.3518376	0.7141608	0.3445373	0.4325666	14.32158	4.023542	0.4845935
ENSGALG00000003991	35.97682	6.603825	0.003726586	16.76398	1.338528	4.246438	28.9478	4.38145	6.942723	0.09422306
ENSGALG00000019484	0.003726586	1.02308	1.435198	4.792691	3.990079	15.63686	6.039628	0.003726586	9.418373	2.454237
ENSGALG00000005229	0.003726586	0.003726586	572.9341	2.525506	24.72047	1.828332	106.1068	35.69763	0.003726586	3.436351
ENSGALG00000002160	40.75007	11.19468	0.003726586	60.81405	7.681295	0.2521257	67.17386	3.897976	4.119769	14.95534
ENSGALG00000001081	6.09303	0.7329136	0.003726586	1.812891	2.221744	0.526528	14.67168	4.670385	0.003726586	0.003726586
ENSGALG00000007155	7.452313	1.483281	0.003726586	2.131349	14.93748	0.0847021	8.93225	7.682894	0.003726586	0.003726586
ENSGALG00000013709	0.003726586	0.003726586	0.0692421	0.003726586	14.5814	15.62535	0.003726586	0.3175149	0.003726586	0.09538102
ENSGALG00000017366	4.269821	42.14943	7.737675	16.17292	34.1802	6.413892	10.78488	5.445256	5.92219	1.646167
ENSGALG00000005713	0.003726586	0.418669	8.360985	2.463086	12.04462	3.915973	7.527583	2.28934	4.941779	1.55118
ENSGALG00000000842	18.96215	0.003726586	5.535536	3.546309	0.3046896	1.301342	0.2895998	0.05490236	0.003726586	5.8526
ENSGALG00000010413	1.865973	4.99751	0.67404	9.814568	0.1071892	0.4531796	15.11613	551.4781	1.573877	0.003726586
ENSGALG00000009725	0.4449997	83.35114	1.983915	11.74446	2.3648	9.302403	3.658887	7.453868	0.003726586	19.29555
ENSGALG00000008780	0.7151264	0.05670887	17.80089	19.18146	2.603742	1.158154	53.70921	0.003726586	0.502805	0.170383
ENSGALG00000002398	0.003726586	2.465793	6.779049	17.03556	0.003726586	1.508937	10.73898	0.003726586	5.837028	0.6289507
ENSGALG00000003101	0.5246762	9.85146	0.003726586	0.003726586	0.2302243	27.869	4.06494	0.2808555	2.852234	0.003726586
ENSGALG00000008656	4.239506	92.66549	0.003726586	55.48919	604.9672	2.672377	1.312734	1.771202	2.601852	65.94646
ENSGALG00000006530	4.237873	0.003726586	0.1102344	2.031757	2.126821	0.7205018	0.1568811	1.475987	19.25482	0.1233195
ENSGALG00000010700	5.463785	1.1608	6.002311	24.23163	5.227565	14.89788	0.003726586	4.029617	219.8893	2.555122
ENSGALG00000002362	60.73098	24.38522	1.242382	81.76245	4.315159	16.65846	0.003726586	5.875343	0.530225	4.241657
ENSGALG00000012629	1.264463	4.256134	0.326593	66.74599	0.003726586	0.2153475	1.069356	0.04832251	3.521523	2.529348
ENSGALG00000021736	1.76567	0.1712023	9.782747	5.483243	0.003726586	0.003726586	1.724836	0.003726586	0.8356766	1.640204
ENSGALG00000017405	0.003726586	18.7392	0.3568991	43.42345	0.003726586	0.0906908	0.003726586	3.954005	4.596973	9.956819
ENSGALG00000000838	0.5509346	0.003726586	2.551254	0.731273	12.1919	4.101589	0.876917	320.1733	12.11395	9.313163
ENSGALG00000014391	18.84846	1.376879	0.003726586	9.035504	1.382227	3.991363	0.3060303	0.003726586	17.12646	1.217431
ENSGALG00000009558	0.1093438	1.015346	7.16502	4.273216	0.616572	0.6536064	0.3566889	0.003726586	12.79766	0.003726586
ENSGALG00000015221	0.7306782	0.003726586	2.997209	12.81911	0.003726586	160.8001	0.003726586	0.3063017	0.003726586	0.141009
ENSGALG00000005849	1.651638	10.69331	0.09430701	1.464071	143.0592	0.4654391	16.44389	4.337731	3.859102	9.524866
ENSGALG00000010755	1.904626	0.003726586	7.929579	1.084724	0.003726586	0.4034624	3.89651	3.36862	1.435951	0.003726586
ENSGALG00000015195	21.08967	1.363996	18.93752	0.003726586	0.8507551	10.82589	675.105	11.00256	39.64747	4.873488
ENSGALG00000006464	0.003726586	0.003726586	1.6694	10.60691	2.299119	21.35535	18.89216	1.105808	149.8128	29.72517
ENSGALG00000012146	244.1024	0.003726586	4.650868	79.75763	2.930211	98.92248	0.003726586	11.93488	13.51717	0.003726586
ENSGALG00000010426	0.003726586	6.768531	2.029109	20.13913	27.29786	8.53423	43.71421	6.057049	3.561779	0.3310835
ENSGALG00000005295	6.214868	3.420597	1.310797	11.61634	34.49269	19.57262	404.3266	1.274528	9.867933	7.498776
ENSGALG00000012731	0.1637013	0.2909302	10.07846	0.6071275	3.418898	3.474555	0.003726586	0.3750363	27.16031	5.116694
ENSGALG00000012116	1.477089	23.44524	0.5764685	1.694435	6.581632	22.59201	0.003726586	16.69001	9.839636	2.684677
ENSGALG00000004263	0.003726586	0.2899764	0.5217067	0.003726586	0.08152454	0.2673183	0.1314773	1.294888	5.093604	2.737686
ENSGALG00000017056	4.185061	9.297415	0.09986278	0.2303552	0.327681	8.923648	22.53194	4.909058	21.73405	3.951631
ENSGALG00000015838	0.1294956	5.315545	0.003726586	10.17888	101.7763	5.119573	3.353093	9.293959	9.081839	0.258678
ENSGALG00000010861	0.1021636	8.704967	1.111372	1.453165	1.287331	1.145473	0.003726586	2.580532	11.08921	12.93179
ENSGALG00000004254	0.003726586	1.477624	1.30456	100.6757	8.979611	4.752685	0.1976372	0.003726586	0.1261197	2.398739
ENSGALG00000011543	0.8121232	8.018884	0.003726586	45.8211	5.517859	1.696792	226.3811	13.35878	0.003726586	0.003726586
ENSGALG00000008828	14158.15	0.003726586	33.16655	8.002647	0.6009723	282.4884	462.2975	0.003726586	0.003726586	85.21126
ENSGALG00000007999	2.738564	26.52208	0.003726586	16.4212	26.62234	19.84238	0.7940128	0.003726586	1.332188	3.151249
ENSGALG00000000091	8.373762	4.847502	4.358276	1.949224	7.375593	3.071391	5.835317	198.2356	0.6731018	0.1596437
ENSGALG00000000656	6.390145	5.560078	28.1902	8.001159	0.003726586	1.775976	0.3868885	3.331491	5.899019	1.667344
ENSGALG00000004029	21.47224	84.77842	0.003726586	13.47956	0.06160641	6.914228	0.8140332	0.003726586	42.79387	0.003726586
ENSGALG00000001424	0.003726586	2.03072	18.31682	1.847012	15.1199	0.2999855	0.003726586	3.608715	9.492653	2.83193
ENSGALG00000000542	0.06463361	9.142222	0.1118468	15.47422	0.07390451	0.003726586	0.003726586	2.669514	0.1635376	5.549948
ENSGALG00000010227	0.003726586	10.75252	0.003726586	12.49756	0.003726586	0.8197413	0.401203	30.43526	5.26019	2.206407
ENSGALG00000009682	1.776708	0.3353239	9.439766	3.037415	13.43215	69.39164	0.003726586	27.88022	0.1109681	28.07821
ENSGALG00000005635	0.1378085	8.476692	0.1152175	0.4664771	0.966971	0.003726586	0.003726586	0.1571205	1.993007	0.523833
ENSGALG00000008193	13.29739	0.003726586	7.252096	1.241335	19.77243	5.7428	0.8152659	0.3120314	2.694168	7.458685
ENSGALG00000011932	30.69372	0.003726586	16.51609	0.003726586	0.003726586	0.003726586	2.472115	3.287917	57.60709	0.9958142
ENSGALG00000020139	8.607778	4.304972	0.003726586	0.04405166	0.09228697	0.05210817	15.48272	0.4123639	21.97047	4.969441
ENSGALG00000006327	0.003726586	0.8228621	4.580772	5.121593	0.003726586	0.003726586	15.45462	14.18901	37.20867	0.003726586
ENSGALG00000024391	0.05238254	3.210602	0.003726586	8.775776	2.878758	2.193899	0.9209686	17.73281	11.59238	0.003726586
ENSGALG00000016202	0.1556386	37.11844	0.003726586	4.73159	10.48515	13.39606	22.83878	6.244437	5.082757	8.866093
ENSGALG00000013602	0.338819	0.1313291	199.0558	15.97777	11.7663	0.003726586	21.9102	4.47864	0.281718	1.32393
ENSGALG00000001022	0.003726586	2.756597	0.289428	0.3735692	0.1465144	8.479599	3.381848	6.051823	0.003726586	5.808254
ENSGALG00000013462	17.51805	6.56682	11.67324	57.52399	1.288215	1.628671	0.9903195	165.5968	0.003726586	2.143717
ENSGALG00000023694	0.003726586	43.93077	0.003726586	3.591842	3.250703	11.04589	2.968606	0.003726586	1.191383	0.3504548
ENSGALG00000006005	2.533417	3.927474	0.003726586	35.83544	9.484763	0.003726586	0.9346709	44.0243	1.499601	117.6329
ENSGALG00000004640	0.05380034	12.80794	15.35563	23.8375	0.4044015	6.892158	0.7996947	0.003726586	20.47003	0.1427707
ENSGALG00000002663	0.003726586	90.58976	11.03159	1.92704	14.10666	0.003726586	0.003726586	0.003726586	9.267856	14.876
ENSGALG00000016589	0.003726586	0.05995657	0.6019287	47.32613	0.06881148	6.360976	0.003726586	5.320244	0.003726586	6.024162
ENSGALG00000001258	440.0261	1.029058	49.73396	4.08453	5.104328	6.713958	20.75194	0.003726586	0.003726586	0.003726586
